time_s,V_exp,FDM,FVM-S0,FVM-S1,FVM-S2
1006,4.08719921112061,4.09080935681544,4.09091438972734,4.09061776394804,4.09072090074985
1007,4.08727121353149,4.09081728879173,4.09092190998888,4.09062632075369,4.09072910646216
1008,4.08734321594238,4.09082519281146,4.09092940430589,4.09063484684842,4.09073728301134
1009,4.08721733093262,4.09083306900466,4.09093687279597,4.09064334237834,4.09074543053471
1010,4.08727550506592,4.09084091750057,4.09094431557598,4.09065180748865,4.09075354916873
1011,4.08731842041016,4.09084873842767,4.09095173276213,4.09066024232366,4.09076163904904
1012,4.08730792999268,4.09085653191362,4.09095912446992,4.09066864702677,4.09076970031045
1013,4.08735752105713,4.09086429808534,4.09096649081416,4.09067702174053,4.09077773308693
1014,4.0873875617981,4.09087203706899,4.09097383190902,4.09068536660658,4.09078573751167
1015,4.08743143081665,4.09087974898994,4.09098114786798,4.0906936817657,4.09079371371699
1016,4.08718347549438,4.09088743397283,4.09098843880383,4.09070196735783,4.09080166183445
1017,4.08727741241455,4.09089509214153,4.09099570482875,4.09071022352202,4.0908095819948
1018,4.08733892440796,4.0909027236192,4.09100294605422,4.09071845039647,4.09081747432796
1019,4.08731031417847,4.09091032852822,4.09101016259108,4.09072664811856,4.09082533896313
1020,4.08739233016968,4.09091790699027,4.09101735454954,4.09073481682481,4.09083317602866
1021,4.08735322952271,4.09092545912628,4.09102452203916,4.09074295665092,4.09084098565216
1022,4.0873441696167,4.09093298505648,4.09103166516883,4.09075106773177,4.09084876796046
1023,4.0872688293457,4.09094048490036,4.09103878404686,4.09075915020139,4.09085652307963
1024,4.08737659454346,4.09094795877671,4.0910458787809,4.09076720419302,4.09086425113497
1025,4.08738422393799,4.09095540680362,4.09105294947797,4.0907752298391,4.09087195225103
1026,4.08738279342651,4.09096282909846,4.09105999624449,4.09078322727125,4.09087962655162
1027,4.0873851776123,4.09097022577793,4.09106701918626,4.09079119662031,4.09088727415979
1028,4.08737993240356,4.09097759695801,4.09107401840846,4.0907991380163,4.09089489519787
1029,4.08737134933472,4.09098494275402,4.09108099401567,4.09080705158849,4.09090248978745
1030,4.08733463287354,4.09099226328057,4.09108794611186,4.09081493746536,4.09091005804939
1031,4.08746528625488,4.09099955865163,4.09109487480042,4.0908227957746,4.09091760010382
1032,4.08741044998169,4.09100682898048,4.09110178018412,4.09083062664317,4.09092511607019
1033,4.08737134933472,4.09101407437972,4.09110866236517,4.09083843019723,4.0909326060672
1034,4.08747100830078,4.0910212949613,4.09111552144516,4.09084620656222,4.09094007021286
1035,4.08742952346802,4.09102849083653,4.09112235752514,4.09085395586279,4.09094750862448
1036,4.0873818397522,4.09103566211604,4.09112917070554,4.09086167822287,4.09095492141867
1037,4.08727312088013,4.09104280890983,4.09113596108625,4.09086937376566,4.09096230871135
1038,4.08739566802979,4.09104993132726,4.09114272876657,4.0908770426136,4.09096967061776
1039,4.08743715286255,4.09105702947703,4.09114947384526,4.09088468488842,4.09097700725246
1040,4.08743810653687,4.09106410346722,4.09115619642048,4.09089230071112,4.09098431872932
1041,4.08739471435547,4.0910711534053,4.09116289658986,4.09089989020198,4.09099160516157
1042,4.08730363845825,4.09107817939808,4.09116957445047,4.09090745348057,4.09099886666173
1043,4.0874810218811,4.09108518155177,4.09117623009884,4.09091499066575,4.0910061033417
1044,4.08741474151611,4.09109215997196,4.09118286363094,4.09092250187568,4.09101331531269
1045,4.08736610412598,4.09109911476364,4.0911894751422,4.09092998722783,4.09102050268529
1046,4.08741474151611,4.09110604603118,4.09119606472752,4.09093744683897,4.09102766556943
1047,4.08748245239258,4.09111295387834,4.09120263248126,4.09094488082516,4.09103480407438
1048,4.08741903305054,4.0911198384083,4.09120917849725,4.09095228930183,4.0910419183088
1049,4.08743810653687,4.09112669972364,4.09121570286878,4.09095967238368,4.09104900838071
1050,4.08743190765381,4.09113353792635,4.09122220568865,4.09096703018477,4.09105607439749
1051,4.0874400138855,4.09114035311782,4.09122868704911,4.09097436281847,4.09106311646589
1052,4.08744430541992,4.09114714539887,4.0912351470419,4.0909816703975,4.09107013469208
1053,4.08750677108765,4.09115391486976,4.09124158575826,4.09098895303393,4.09107712918157
1054,4.08751916885376,4.09116066163015,4.0912480032889,4.09099621083916,4.09108410003929
1055,4.08746671676636,4.09116738577914,4.09125439972405,4.09100344392394,4.09109104736954
1056,4.08751535415649,4.09117408741527,4.09126077515341,4.0910106523984,4.09109797127602
1057,4.08750009536743,4.09118076663651,4.0912671296662,4.09101783637199,4.09110487186187
1058,4.08748579025269,4.09118742354028,4.09127346335114,4.09102499595357,4.09111174922958
1059,4.08741283416748,4.09119405822343,4.09127977629646,4.09103213125133,4.0911186034811
1060,4.08754253387451,4.09120067078229,4.0912860685899,4.09103924237285,4.09112543471775
1061,4.08749055862427,4.09120726131261,4.09129234031871,4.0910463294251,4.09113224304031
1062,4.08750152587891,4.09121382990962,4.09129859156967,4.09105339251442,4.09113902854896
1063,4.08744335174561,4.09122037666802,4.09130482242907,4.09106043174653,4.09114579134331
1064,4.08751392364502,4.09122690168195,4.09131103298272,4.09106744722655,4.0911525315224
1065,4.08749103546143,4.09123340504504,4.09131722331598,4.09107443905901,4.09115924918471
1066,4.08752584457397,4.09123988685038,4.09132339351371,4.0910814073478,4.09116594442817
1067,4.08759307861328,4.09124634719053,4.09132954366034,4.09108835219625,4.09117261735012
1068,4.08763742446899,4.09125278615756,4.09133567383981,4.0910952737071,4.09117926804737
1069,4.08758497238159,4.091259203843,4.09134178413561,4.09110217198248,4.09118589661619
1070,4.0874137878418,4.09126560033786,4.09134787463078,4.09110904712394,4.09119250315229
1071,4.08755731582642,4.09127197573266,4.09135394540789,4.09111589923246,4.09119908775084
1072,4.08747720718384,4.09127833011742,4.09135999654908,4.09112272840845,4.09120565050646
1073,4.0875449180603,4.09128466358163,4.09136602813602,4.09112953475174,4.09121219151326
1074,4.08752870559692,4.09129097621431,4.09137204024997,4.09113631836158,4.09121871086482
1075,4.08752059936523,4.09129726810396,4.0913780329717,4.09114307933668,4.09122520865416
1076,4.08760499954224,4.0913035393386,4.09138400638159,4.09114981777519,4.09123168497382
1077,4.08759641647339,4.09130979000577,4.09138996055956,4.09115653377467,4.09123813991578
1078,4.08760929107666,4.09131602019251,4.0913958955851,4.09116322743217,4.09124457357154
1079,4.08744859695435,4.09132222998539,4.09140181153727,4.09116989884418,4.09125098603206
1080,4.08754968643188,4.0913284194705,4.09140770849471,4.09117654810663,4.09125737738781
1081,4.08761119842529,4.09133458873344,4.09141358653563,4.09118317531493,4.09126374772874
1082,4.08758783340454,4.09134073785935,4.09141944573782,4.09118978056394,4.09127009714432
1083,4.08754682540894,4.09134686693291,4.09142528617866,4.091196363948,4.0912764257235
1084,4.08754253387451,4.09135297603832,4.0914311079351,4.0912029255609,4.09128273355474
1085,4.08761024475098,4.09135906525933,4.09143691108368,4.09120946549593,4.09128902072602
1086,4.08760786056519,4.0913651346792,4.09144269570056,4.09121598384585,4.09129528732481
1087,4.08763647079468,4.09137118438079,4.09144846186144,4.09122248070288,4.09130153343813
1088,4.08751010894775,4.09137721444644,4.09145420964166,4.09122895615875,4.09130775915248
1089,4.08758068084717,4.0913832249581,4.09145993911614,4.09123541030468,4.09131396455391
1090,4.08755922317505,4.09138921599724,4.09146565035941,4.09124184323137,4.09132014972798
1091,4.08754777908325,4.09139518764489,4.09147134344558,4.09124825502902,4.09132631475978
1092,4.08760595321655,4.09140113998165,4.0914770184484,4.09125464578732,4.09133245973394
1093,4.08761978149414,4.09140707308766,4.0914826754412,4.09126101559549,4.09133858473462
1094,4.08762264251709,4.09141298704266,4.09148831449694,4.09126736454223,4.09134468984552
1095,4.08761882781982,4.09141888192592,4.09149393568819,4.09127369271576,4.09135077514988
1096,4.0875678062439,4.0914247578163,4.09149953908712,4.09128000020381,4.09135684073047
1097,4.08763551712036,4.09143061479224,4.09150512476555,4.09128628709363,4.09136288666963
1098,4.08781719207764,4.09143645293175,4.09151069279489,4.09129255347198,4.09136891304925
1099,4.08761358261108,4.09144227231241,4.0915162432462,4.09129879942515,4.09137491995075
1100,4.08758401870728,4.09144807301139,4.09152177619015,4.09130502503897,4.09138090745512
1101,4.08760833740234,4.09145385510546,4.09152729169705,4.09131123039876,4.09138687564292
1102,4.08762264251709,4.09145961867094,4.09153278983682,4.09131741558942,4.09139282459426
1103,4.08759832382202,4.09146536378378,4.09153827067903,4.09132358069535,4.09139875438882
1104,4.08761024475098,4.0914710905195,4.0915437342929,4.0913297258005,4.09140466510583
1105,4.08770608901978,4.09147679895322,4.09154918074727,4.09133585098837,4.09141055682413
1106,4.08760070800781,4.09148248915968,4.0915546101106,4.09134195634199,4.0914164296221
1107,4.08770608901978,4.09148816121317,4.09156002245105,4.09134804194395,4.09142228357771
1108,4.08758687973022,4.09149381518765,4.09156541783637,4.09135410787639,4.09142811876851
1109,4.08768844604492,4.09149945115663,4.09157079633399,4.091360154221,4.09143393527163
1110,4.08757448196411,4.09150506919327,4.09157615801098,4.09136618105902,4.09143973316378
1111,4.0876669883728,4.0915106693703,4.09158150293405,4.09137218847127,4.09144551252126
1112,4.08761119842529,4.09151625176011,4.09158683116959,4.09137817653811,4.09145127341999
1113,4.08763027191162,4.09152181643468,4.09159214278364,4.09138414533948,4.09145701593543
1114,4.08763122558594,4.09152736346561,4.09159743784187,4.09139009495488,4.09146274014268
1115,4.08778429031372,4.09153289292413,4.09160271640965,4.0913960254634,4.09146844611642
1116,4.08773565292358,4.09153840488109,4.09160797855199,4.09140193694367,4.09147413393094
1117,4.0877571105957,4.09154389940696,4.09161322433357,4.09140782947394,4.09147980366012
1118,4.08769035339355,4.09154937657186,4.09161845381875,4.09141370313201,4.09148545537746
1119,4.08761548995972,4.09155483644551,4.09162366707155,4.09141955799527,4.09149108915607
1120,4.08767986297607,4.0915602790973,4.09162886415565,4.0914253941407,4.09149670506866
1121,4.08769178390503,4.09156570459624,4.09163404513442,4.09143121164486,4.09150230318756
1122,4.08774518966675,4.09157111301096,4.09163921007091,4.09143701058391,4.09150788358473
1123,4.08774089813232,4.09157650440976,4.09164435902782,4.0914427910336,4.09151344633174
1124,4.08759737014771,4.09158187886058,4.09164949206757,4.09144855306927,4.09151899149977
1125,4.08762311935425,4.09158723643098,4.09165460925223,4.09145429676589,4.09152451915965
1126,4.08770084381104,4.0915925771882,4.09165971064357,4.09146002219797,4.09153002938181
1127,4.08765029907227,4.09159790119911,4.09166479630305,4.0914657294397,4.09153552223632
1128,4.08768320083618,4.09160320853024,4.09166986629179,4.09147141856482,4.09154099779289
1129,4.08764266967773,4.09160849924778,4.09167492067065,4.0914770896467,4.09154645612086
1130,4.08756494522095,4.09161377341757,4.09167995950012,4.09148274275832,4.09155189728921
1131,4.0877537727356,4.0916190311051,4.09168498284044,4.09148837797228,4.09155732136655
1132,4.08770227432251,4.09162427237555,4.09168999075152,4.09149399536078,4.09156272842113
1133,4.08765554428101,4.09162949729373,4.09169498329296,4.09149959499568,4.09156811852085
1134,4.08770656585693,4.09163470592414,4.09169996052407,4.09150517694841,4.09157349173327
1135,4.08773803710938,4.09163989833094,4.09170492250388,4.09151074129006,4.09157884812556
1136,4.08771467208862,4.09164507457795,4.09170986929109,4.09151628809134,4.09158418776459
1137,4.08774852752686,4.09165023472869,4.09171480094413,4.09152181742258,4.09158951071684
1138,4.08769035339355,4.09165537884633,4.09171971752111,4.09152732935375,4.09159481704847
1139,4.0876259803772,4.09166050699372,4.0917246190799,4.09153282395445,4.09160010682529
1140,4.08766841888428,4.09166561923339,4.09172950567802,4.09153830129392,4.09160538011276
1141,4.08775043487549,4.09167071562756,4.09173437737274,4.09154376144105,4.09161063697603
1142,4.08777523040771,4.09167579623812,4.09173923422104,4.09154920446434,4.09161587747988
1143,4.08783960342407,4.09168086112665,4.09174407627961,4.09155463043197,4.09162110168878
1144,4.08774518966675,4.09168591035442,4.09174890360486,4.09156003941175,4.09162630966686
1145,4.0877537727356,4.09169094398238,4.09175371625291,4.09156543147112,4.09163150147791
1146,4.08774852752686,4.09169596207118,4.09175851427963,4.09157080667721,4.09163667718541
1147,4.08774328231812,4.09170096468116,4.09176329774058,4.09157616509677,4.09164183685251
1148,4.08775472640991,4.09170595187235,4.09176806669107,4.09158150679622,4.09164698054204
1149,4.08774757385254,4.09171092370447,4.09177282118613,4.09158683184163,4.09165210831649
1150,4.08769702911377,4.09171588023696,4.09177756128049,4.09159214029873,4.09165722023804
1151,4.08766841888428,4.09172082152895,4.09178228702866,4.09159743223293,4.09166231636857
1152,4.08779525756836,4.09172574763925,4.09178699848485,4.09160270770928,4.09166739676963
1153,4.08786392211914,4.09173065862642,4.09179169570301,4.0916079667925,4.09167246150245
1154,4.08780002593994,4.09173555454869,4.09179637873681,4.09161320954699,4.09167751062796
1155,4.08776664733887,4.091740435464,4.0918010476397,4.09161843603681,4.09168254420678
1156,4.08774852752686,4.09174530143001,4.09180570246482,4.0916236463257,4.09168756229922
1157,4.08780479431152,4.0917501525041,4.09181034326507,4.09162884047706,4.09169256496529
1158,4.08787441253662,4.09175498874334,4.09181497009311,4.09163401855399,4.09169755226469
1159,4.0878267288208,4.09175981020454,4.0918195830013,4.09163918061924,4.09170252425681
1160,4.08776760101318,4.09176461694419,4.09182418204179,4.09164432673526,4.09170748100077
1161,4.08788251876831,4.09176940901855,4.09182876726645,4.09164945696419,4.09171242255535
1162,4.0878267288208,4.09177418648356,4.09183333872689,4.09165457136784,4.09171734897908
1163,4.08782434463501,4.09177894939489,4.0918378964745,4.09165967000769,4.09172226033017
1164,4.08783292770386,4.09178369780794,4.09184244056039,4.09166475294495,4.09172715666652
1165,4.08777618408203,4.09178843177784,4.09184697103545,4.09166982024049,4.09173203804579
1166,4.08774518966675,4.09179315135944,4.09185148795029,4.09167487195488,4.09173690452531
1167,4.08776950836182,4.09179785660732,4.09185599135531,4.09167990814839,4.09174175616214
1168,4.08780241012573,4.09180254757579,4.09186048130065,4.09168492888098,4.09174659301305
1169,4.08771657943726,4.09180722431889,4.09186495783621,4.0916899342123,4.09175141513452
1170,4.08778858184814,4.0918118868904,4.09186942101164,4.09169492420173,4.09175622258277
1171,4.08786582946777,4.09181653534383,4.09187387087637,4.09169989890832,4.09176101541373
1172,4.08786678314209,4.09182116973244,4.09187830747959,4.09170485839084,4.09176579368304
1173,4.08783912658691,4.0918257901092,4.09188273087023,4.09170980270776,4.09177055744608
1174,4.08784055709839,4.09183039652685,4.09188714109702,4.09171473191727,4.09177530675795
1175,4.08781433105469,4.09183498903786,4.09189153820843,4.09171964607724,4.09178004167347
1176,4.08787870407104,4.09183956769444,4.09189592225271,4.09172454524528,4.0917847622472
1177,4.08778238296509,4.09184413254856,4.09190029327788,4.09172942947871,4.09178946853343
1178,4.08781957626343,4.09184868365191,4.09190465133173,4.09173429883456,4.09179416058618
1179,4.08779525756836,4.09185322105596,4.09190899646182,4.09173915336956,4.09179883845921
1180,4.08784484863281,4.0918577448119,4.09191332871548,4.09174399314018,4.09180350220599
1181,4.08793449401855,4.0918622549707,4.09191764813984,4.09174881820261,4.09180815187976
1182,4.08787631988525,4.09186675158306,4.09192195478176,4.09175362861275,4.09181278753349
1183,4.08793354034424,4.09187123469944,4.09192624868793,4.09175842442623,4.09181740921987
1184,4.0878438949585,4.09187570437006,4.09193052990477,4.0917632056984,4.09182201699136
1185,4.08786058425903,4.0918801606449,4.09193479847853,4.09176797248435,4.09182661090015
1186,4.08779001235962,4.0918846035737,4.0919390544552,4.09177272483889,4.09183119099817
1187,4.08778667449951,4.09188903320594,4.09194329788057,4.09177746281655,4.09183575733712
1188,4.08784151077271,4.09189344959088,4.09194752880023,4.09178218647161,4.09184030996841
1189,4.08780765533447,4.09189785277756,4.09195174725952,4.09178689585807,4.09184484894325
1190,4.0879077911377,4.09190224281473,4.09195595330359,4.09179159102968,4.09184937431255
1191,4.08791875839233,4.09190661975097,4.09196014697739,4.09179627203991,4.09185388612701
1192,4.08787107467651,4.09191098363458,4.09196432832562,4.09180093894197,4.09185838443706
1193,4.08776044845581,4.09191533451366,4.09196849739281,4.09180559178884,4.09186286929291
1194,4.08797693252563,4.09191967243605,4.09197265422327,4.0918102306332,4.09186734074451
1195,4.08775615692139,4.09192399744939,4.0919767988611,4.0918148555275,4.09187179884157
1196,4.08794069290161,4.09192830960109,4.09198093135018,4.09181946652392,4.09187624363357
1197,4.08791255950928,4.09193260893831,4.09198505173421,4.0918240636744,4.09188067516974
1198,4.08786582946777,4.091936895508,4.09198916005668,4.09182864703061,4.09188509349909
1199,4.0878381729126,4.0919411693569,4.09199325636087,4.091833216644,4.09188949867036
1200,4.08777475357056,4.09194543053151,4.09199734068986,4.09183777256573,4.09189389073211
1201,4.08793878555298,4.09194967907811,4.09200141308654,4.09184231484674,4.09189826973262
1202,4.08791875839233,4.09195391504279,4.09200547359359,4.09184684353772,4.09190263571997
1203,4.08789730072021,4.09195813847138,4.09200952225351,4.09185135868912,4.09190698874198
1204,4.08792400360107,4.09196234940951,4.09201355910858,4.09185586035114,4.09191132884626
1205,4.08780574798584,4.09196654790261,4.0920175842009,4.09186034857372,4.0919156560802
1206,4.08795785903931,4.09197073399588,4.09202159757237,4.0918648234066,4.09191997049096
1207,4.0878438949585,4.09197490773432,4.0920255992647,4.09186928489925,4.09192427212547
1208,4.08784866333008,4.09197906916269,4.09202958931942,4.09187373310092,4.09192856103043
1209,4.08787631988525,4.09198321832558,4.09203356777785,4.09187816806061,4.09193283725234
1210,4.08783102035522,4.09198735526734,4.09203753468112,4.09188258982709,4.09193710083745
1211,4.08794212341309,4.09199148003213,4.0920414900702,4.09188699844891,4.09194135183183
1212,4.08794736862183,4.0919955926639,4.09204543398583,4.09189139397437,4.0919455902813
1213,4.08790493011475,4.09199969320638,4.09204936646861,4.09189577645156,4.09194981623147
1214,4.08784151077271,4.09200378170313,4.09205328755891,4.09190014592832,4.09195402972774
1215,4.08782911300659,4.09200785819746,4.09205719729695,4.09190450245227,4.09195823081531
1216,4.08791255950928,4.09201192273252,4.09206109572275,4.0919088460708,4.09196241953914
1217,4.08785629272461,4.09201597535124,4.09206498287616,4.0919131768311,4.091966595944
1218,4.08781719207764,4.09202001609635,4.09206885879683,4.09191749478011,4.09197076007444
1219,4.08800315856934,4.09202404501039,4.09207272352424,4.09192179996455,4.0919749119748
1220,4.08792066574097,4.09202806213571,4.09207657709771,4.09192609243092,4.09197905168921
1221,4.08797883987427,4.09203206751444,4.09208041955635,4.09193037222553,4.09198317926163
1222,4.08788061141968,4.09203606118854,4.09208425093911,4.09193463939442,4.09198729473574
1223,4.08786487579346,4.09204004319975,4.09208807128477,4.09193889398345,4.0919913981551
1224,4.08794212341309,4.09204401358965,4.09209188063192,4.09194313603827,4.09199548956301
1225,4.08797359466553,4.0920479723996,4.09209567901899,4.09194736560428,4.09199956900259
1226,4.08787870407104,4.09205191967079,4.09209946648422,4.09195158272669,4.09200363651675
1227,4.08795213699341,4.09205585544422,4.09210324306571,4.09195578745051,4.09200769214822
1228,4.08793449401855,4.09205977976068,4.09210700880135,4.09195997982052,4.09201173593952
1229,4.08789777755737,4.09206369266079,4.09211076372888,4.09196415988129,4.09201576793296
1230,4.08789777755737,4.092067594185,4.09211450788588,4.09196832767719,4.09201978817068
1231,4.08791875839233,4.09207148437354,4.09211824130974,4.09197248325238,4.0920237966946
1232,4.08776760101318,4.09207536326648,4.0921219640377,4.09197662665083,4.09202779354647
1233,4.08783388137817,4.09207923090371,4.09212567610683,4.09198075791627,4.09203177876783
1234,4.08795785903931,4.09208308732492,4.09212937755404,4.09198487709227,4.09203575240005
1235,4.08791446685791,4.09208693256964,4.09213306841606,4.09198898422216,4.09203971448427
1236,4.08789348602295,4.0920907666772,4.09213674872946,4.09199307934909,4.0920436650615
1237,4.08793449401855,4.09209458968677,4.09214041853067,4.09199716251601,4.0920476041725
1238,4.08789539337158,4.09209840163733,4.09214407785593,4.09200123376566,4.0920515318579
1239,4.08783435821533,4.09210220256769,4.09214772674133,4.0920052931406,4.09205544815809
1240,4.0879430770874,4.09210599251649,4.09215136522282,4.09200934068317,4.09205935311332
1241,4.08792066574097,4.09210977152219,4.09215499333615,4.09201337643555,4.09206324676364
1242,4.08798503875732,4.09211353962306,4.09215861111696,4.09201740043968,4.09206712914891
1243,4.087965965271,4.09211729685723,4.09216221860069,4.09202141273735,4.09207100030881
1244,4.08801174163818,4.09212104326264,4.09216581582264,4.09202541337014,4.09207486028286
1245,4.08784675598145,4.09212477887705,4.09216940281797,4.09202940237942,4.09207870911037
1246,4.08791351318359,4.09212850373808,4.09217297962168,4.09203337980642,4.0920825468305
1247,4.08790254592896,4.09213221788315,4.09217654626859,4.09203734569213,4.09208637348221
1248,4.08797264099121,4.09213592134952,4.0921801027934,4.09204130007738,4.0920901891043
1249,4.0879373550415,4.09213961417432,4.09218364923063,4.09204524300282,4.09209399373539
1250,4.08793449401855,4.09214329639446,4.09218718561469,4.09204917450888,4.09209778741393
1251,4.08791780471802,4.0921469680467,4.09219071197978,4.09205309463586,4.09210157017817
1252,4.08787631988525,4.09215062916768,4.09219422836002,4.09205700342382,4.09210534206623
1253,4.0878005027771,4.09215427979382,4.09219773478932,4.09206090091267,4.09210910311603
1254,4.08802223205566,4.0921579199614,4.09220123130148,4.09206478714215,4.09211285336533
1255,4.0878849029541,4.09216154970655,4.09220471793014,4.09206866215179,4.09211659285171
1256,4.08795881271362,4.09216516906523,4.0922081947088,4.09207252598095,4.0921203216126
1257,4.08794498443604,4.09216877807323,4.09221166167081,4.09207637866882,4.09212403968525
1258,4.08803081512451,4.0921723767662,4.09221511884936,4.09208022025443,4.09212774710674
1259,4.08796215057373,4.09217596517963,4.09221856627754,4.09208405077659,4.09213144391399
1260,4.08812379837036,4.09217954334885,4.09222200398824,4.09208787027396,4.09213513014377
1261,4.08803176879883,4.09218311130902,4.09222543201427,4.09209167878505,4.09213880583266
1262,4.08797454833984,4.09218666909517,4.09222885038824,4.09209547634814,4.09214247101709
1263,4.08787536621094,4.09219021674216,4.09223225914266,4.0920992630014,4.09214612573333
1264,4.0881233215332,4.0921937542847,4.09223565830988,4.09210303878279,4.09214977001748
1265,4.08804750442505,4.09219728175735,4.09223904792212,4.0921068037301,4.0921534039055
1266,4.08807706832886,4.09220079919452,4.09224242801146,4.09211055788098,4.09215702743318
1267,4.08807373046875,4.09220430663047,4.09224579860984,4.09211430127288,4.09216064063613
1268,4.08804130554199,4.09220780409931,4.09224915974906,4.0921180339431,4.09216424354983
1269,4.08786058425903,4.09221129163499,4.0922525114608,4.09212175592877,4.0921678362096
1270,4.08793020248413,4.09221476927132,4.09225585377659,4.09212546726685,4.0921714186506
1271,4.08801555633545,4.09221823704197,4.09225918672782,4.09212916799416,4.09217499090784
1272,4.08790302276611,4.09222169498046,4.09226251034577,4.09213285814731,4.09217855301616
1273,4.08801794052124,4.09222514312016,4.09226582466157,4.0921365377628,4.09218210501026
1274,4.08819770812988,4.09222858149429,4.0922691297062,4.09214020687693,4.0921856469247
1275,4.08804941177368,4.09223201013594,4.09227242551056,4.09214386552586,4.09218917879386
1276,4.08812046051025,4.09223542907805,4.09227571210537,4.09214751374558,4.09219270065199
1277,4.08806228637695,4.09223883835341,4.09227898952123,4.09215115157193,4.0921962125332
1278,4.08807945251465,4.09224223799469,4.09228225778864,4.09215477904057,4.09219971447141
1279,4.08796834945679,4.09224562803439,4.09228551693793,4.09215839618705,4.09220320650043
1280,4.08811187744141,4.0922490085049,4.09228876699933,4.0921620030467,4.09220668865392
1281,4.08794593811035,4.09225237943843,4.09229200800293,4.09216559965475,4.09221016096537
1282,4.08801984786987,4.09225574086711,4.0922952399787,4.09216918604625,4.09221362346816
1283,4.08796215057373,4.09225909282288,4.09229846295648,4.0921727622561,4.09221707619548
1284,4.0880241394043,4.09226243533756,4.09230167696599,4.09217632831904,4.09222051918042
1285,4.08804559707642,4.09226576844284,4.09230488203682,4.09217988426968,4.0922239524559
1286,4.08806133270264,4.09226909217028,4.09230807819842,4.09218343014246,4.0922273760547
1287,4.08807373046875,4.09227240655129,4.09231126548016,4.09218696597167,4.09223079000948
1288,4.08808946609497,4.09227571161714,4.09231444391124,4.09219049179146,4.09223419435273
1289,4.08814382553101,4.092279007399,4.09231761352077,4.09219400763583,4.09223758911682
1290,4.08817338943481,4.09228229392786,4.09232077433772,4.09219751353862,4.09224097433398
1291,4.08802127838135,4.09228557123462,4.09232392639095,4.09220100953353,4.09224435003627
1292,4.0880274772644,4.09228883935004,4.0923270697092,4.09220449565413,4.09224771625566
1293,4.08801603317261,4.09229209830472,4.09233020432108,4.09220797193383,4.09225107302396
1294,4.08810234069824,4.09229534812917,4.09233333025509,4.09221143840588,4.09225442037284
1295,4.08799123764038,4.09229858885374,4.09233644753961,4.09221489510343,4.09225775833383
1296,4.08789968490601,4.09230182050868,4.09233955620291,4.09221834205943,4.09226108693836
1297,4.0879955291748,4.09230504312408,4.09234265627313,4.09222177930674,4.09226440621767
1298,4.08807897567749,4.09230825672994,4.09234574777829,4.09222520687804,4.09226771620291
1299,4.08810138702393,4.09231146135609,4.09234883074631,4.0922286248059,4.09227101692509
1300,4.08815288543701,4.09231465703228,4.09235190520499,4.09223203312273,4.09227430841508
1301,4.08812999725342,4.0923178437881,4.09235497118201,4.0922354318608,4.09227759070362
1302,4.08798503875732,4.09232102165304,4.09235802870494,4.09223882105227,4.09228086382132
1303,4.08820915222168,4.09232419065644,4.09236107780123,4.09224220072912,4.09228412779866
1304,4.08798313140869,4.09232735082754,4.09236411849824,4.09224557092323,4.092287382666
1305,4.08797550201416,4.09233050219545,4.09236715082319,4.09224893166631,4.09229062845355
1306,4.0880126953125,4.09233364478916,4.0923701748032,4.09225228298997,4.09229386519142
1307,4.08810472488403,4.09233677863753,4.09237319046527,4.09225562492566,4.09229709290957
1308,4.0881986618042,4.09233990376931,4.09237619783631,4.09225895750471,4.09230031163786
1309,4.08808851242065,4.09234302021314,4.09237919694311,4.09226228075831,4.09230352140598
1310,4.08817434310913,4.09234612799751,4.09238218781234,4.09226559471751,4.09230672224355
1311,4.08809089660645,4.09234922715081,4.09238517047057,4.09226889941326,4.09230991418002
1312,4.08805179595947,4.09235231770132,4.09238814494427,4.09227219487633,4.09231309724474
1313,4.08811807632446,4.0923553996772,4.09239111125979,4.0922754811374,4.09231627146694
1314,4.08806133270264,4.09235847310647,4.09239406944337,4.09227875822701,4.09231943687571
1315,4.08811616897583,4.09236153801706,4.09239701952117,4.09228202617556,4.09232259350003
1316,4.08816242218018,4.09236459443678,4.09239996151921,4.09228528501333,4.09232574136875
1317,4.08803462982178,4.09236764239332,4.09240289546342,4.09228853477048,4.09232888051062
1318,4.08802127838135,4.09237068191425,4.09240582137962,4.09229177547703,4.09233201095425
1319,4.08810997009277,4.09237371302705,4.09240873929355,4.09229500716288,4.09233513272815
1320,4.08804416656494,4.09237673575905,4.09241164923081,4.0922982298578,4.09233824586067
1321,4.08806753158569,4.0923797501375,4.09241455121692,4.09230144359144,4.09234135038011
1322,4.08812761306763,4.09238275618953,4.09241744527728,4.09230464839333,4.09234444631458
1323,4.0881085395813,4.09238575394214,4.09242033143722,4.09230784429287,4.09234753369213
1324,4.08821105957031,4.09238874342225,4.09242320972193,4.09231103131934,4.09235061254066
1325,4.0880970954895,4.09239172465665,4.09242608015651,4.09231420950188,4.09235368288797
1326,4.08816385269165,4.09239469767202,4.09242894276599,4.09231737886954,4.09235674476175
1327,4.08811521530151,4.09239766249495,4.09243179757525,4.09232053945124,4.09235979818956
1328,4.08825874328613,4.09240061915189,4.09243464460911,4.09232369127576,4.09236284319885
1329,4.08803462982178,4.0924035676692,4.09243748389228,4.09232683437178,4.09236587981697
1330,4.08812046051025,4.09240650807316,4.09244031544935,4.09232996876785,4.09236890807115
